,0,1,2,3,4
588,2009-12-10 14:59:17.000049,D001,OPEN,7,0#1#1#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1
589,2009-12-10 15:18:17.000028,M012,ON,5,1#0#1#0#1#1#1#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1
590,2009-12-10 15:22:01.000076,M017,ON,9,1#0#1#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#1
591,2009-12-10 15:27:31.000031,M008,ON,4,1#0#1#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#1
592,2009-12-10 16:12:46.000012,M019,ON,0,0#0#1#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#1
593,2009-12-10 16:32:09.000074,M004,ON,8,1#0#1#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1
594,2009-12-10 16:57:52.000065,M012,ON,5,1#0#1#0#0#0#1#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#1
595,2009-12-10 17:47:20.000056,M017,ON,9,1#0#1#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#1#1#0#0#0#0#0#0#0#0#0#0#0#1
596,2009-12-10 17:58:01.000080,M017,ON,9,1#0#1#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#1
597,2009-12-10 18:16:45.000001,M016,ON,5,0#0#1#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#1#1#0#0#0#0#0#0#0#0#0#0#0#1
598,2009-12-10 18:18:33.000079,M019,ON,0,0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#1
599,2009-12-10 18:46:51.000091,M002,ON,7,1#0#1#0#0#1#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1
600,2009-12-10 18:52:02.000030,M003,ON,7,1#1#1#0#1#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1
601,2009-12-10 20:57:00.000070,M019,ON,0,1#0#1#0#0#0#0#0#1#0#0#1#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#1
602,2009-12-10 20:57:49.000097,M016,ON,5,1#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#1#0#1
603,2009-12-10 21:00:11.000060,M017,ON,9,1#0#1#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#1
604,2009-12-10 21:03:30.000028,M025,ON,10,1#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#1
605,2009-12-10 21:16:03.000093,M004,ON,8,1#0#1#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1
606,2009-12-10 22:16:06.000067,M025,ON,10,1#0#1#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#1
607,2009-12-10 22:21:43.000075,M021,ON,2,1#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#1#1
608,2009-12-11 06:10:46.000034,M025,ON,1,0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0
609,2009-12-11 06:12:34.000044,M028,ON,2,0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#1#0
610,2009-12-11 08:46:27.000088,M016,ON,5,0#0#1#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0
611,2009-12-11 09:10:27.000028,M002,ON,7,0#0#1#0#0#1#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#1
612,2009-12-11 09:12:05.000043,M025,ON,10,0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#1#0#0#1#1
613,2009-12-11 09:16:22.000079,M004,ON,8,0#0#1#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1
614,2009-12-11 10:08:44.000036,M012,ON,5,1#0#1#0#0#0#1#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#1
615,2009-12-11 10:53:06.000016,D001,OPEN,7,0#1#1#0#1#1#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0
616,2009-12-11 11:07:09.000004,M012,ON,5,0#0#1#0#0#0#1#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0
617,2009-12-11 12:00:54.000084,M017,ON,9,0#0#1#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0
618,2009-12-11 12:19:30.000086,M004,ON,8,0#0#1#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0
619,2009-12-11 12:57:19.000007,M012,ON,5,0#0#1#0#0#0#1#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0
620,2009-12-11 13:17:02.000028,M017,ON,9,0#0#1#1#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#1#1#0#0#0#0#0#0#0#0#0#0#0#0
621,2009-12-11 13:22:28.000076,M019,ON,0,0#0#1#1#0#0#0#0#0#0#0#0#1#1#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0
622,2009-12-11 13:22:37.000038,M025,ON,10,0#0#1#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0
623,2009-12-11 13:36:54.000085,M002,ON,7,0#1#1#1#1#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0
624,2009-12-11 13:50:58.000002,M019,ON,0,0#0#1#1#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#1#0#0#0
625,2009-12-11 13:51:48.000044,M004,ON,8,0#0#1#1#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0
626,2009-12-11 13:56:52.000082,M019,ON,0,0#0#1#1#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0
627,2009-12-11 13:57:17.000078,M016,ON,5,0#0#1#1#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0
628,2009-12-11 13:57:53.000022,M019,ON,0,0#0#1#1#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0
629,2009-12-11 14:30:17.000065,M004,ON,8,0#0#1#1#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0
630,2009-12-11 14:35:32.000013,M007,ON,11,0#0#1#1#0#0#0#0#1#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#1#0#0
631,2009-12-11 14:39:20.000002,M017,ON,9,0#0#1#1#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0
632,2009-12-11 14:40:00.000041,M016,ON,5,0#0#1#1#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0
633,2009-12-11 15:10:07.000030,M008,ON,4,0#0#1#1#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0
634,2009-12-11 15:30:36.000025,M004,ON,8,0#0#1#1#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0
635,2009-12-11 16:06:49.000035,M012,ON,5,0#0#1#1#0#0#1#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0
636,2009-12-11 16:10:49.000018,M017,ON,9,0#0#1#1#0#0#1#0#0#0#0#0#0#0#1#0#0#0#0#1#1#0#0#0#0#0#0#0#0#0#0#0#0
637,2009-12-11 16:21:26.000006,M008,ON,4,0#0#1#0#0#0#0#0#0#0#1#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#1
638,2009-12-11 16:43:42.000010,M016,ON,5,0#0#1#0#0#0#1#0#0#0#0#0#0#0#1#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#1
639,2009-12-11 16:53:00.000080,M008,ON,4,0#0#1#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0
640,2009-12-11 17:37:02.000056,M016,ON,5,0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0
641,2009-12-11 17:37:40.000015,M017,ON,9,0#0#1#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0
642,2009-12-11 17:49:20.000074,M008,ON,4,0#0#1#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0
643,2009-12-11 18:40:24.000060,M017,ON,9,0#0#1#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0
644,2009-12-11 18:41:47.000081,M016,ON,5,0#0#1#0#1#0#0#0#0#0#0#0#0#0#1#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0
645,2009-12-11 20:36:42.000076,M016,ON,5,0#0#1#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0
646,2009-12-11 20:38:44.000094,M017,ON,9,0#0#1#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#1#1#0#0#0#0#0#0#0#0#0#0#0#0
647,2009-12-11 20:49:02.000042,M017,ON,9,0#0#1#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0
648,2009-12-11 20:49:54.000058,M008,ON,4,0#0#1#0#0#0#0#0#0#0#0#1#0#1#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0
649,2009-12-11 21:53:53.000034,M017,ON,9,0#0#1#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0
650,2009-12-11 22:05:54.000054,M008,ON,4,0#0#1#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0
651,2009-12-11 22:37:05.000013,M017,ON,9,0#0#1#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#1
652,2009-12-11 22:38:25.000034,M016,ON,5,0#0#1#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#1
653,2009-12-11 22:40:46.000026,M001,ON,7,1#0#1#0#1#1#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1
654,2009-12-11 22:46:57.000020,M025,ON,10,1#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#1
655,2009-12-11 22:51:43.000060,M021,ON,2,1#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#1#1
656,2009-12-12 05:26:04.000060,M025,ON,1,0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#1#0
657,2009-12-12 05:27:40.000025,M028,ON,2,0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0
658,2009-12-12 08:10:09.000032,M017,ON,9,0#0#1#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0
659,2009-12-12 08:11:15.000081,M016,ON,5,0#0#1#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#1#1#0#0#0#0#0#0#0#0#0#0#0#0
660,2009-12-12 08:14:04.000039,M021,ON,2,0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#1#0#0#0#0#0#0#1#0
661,2009-12-12 10:20:22.000051,D001,OPEN,7,0#1#1#0#1#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0
662,2009-12-12 10:22:27.000024,M017,ON,9,0#0#1#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0
663,2009-12-12 10:24:02.000074,M016,ON,5,0#0#1#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0
664,2009-12-12 10:33:41.000070,M014,ON,3,0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#1#0#0#0#0#0#0#0#1#0#0#0#0#0#0
665,2009-12-12 10:37:27.000070,M004,ON,8,0#0#1#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0
666,2009-12-12 10:57:24.000026,M017,ON,9,0#0#1#0#0#0#1#0#0#0#0#0#0#1#1#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#1#0#1
667,2009-12-12 11:21:52.000066,M017,ON,9,1#0#1#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#1
668,2009-12-12 11:22:27.000089,M023,ON,5,1#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#1#0#0#0#0#0#0#1#0#0#0#0#0#1
669,2009-12-12 11:46:00.000021,M017,ON,9,0#0#1#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#1
670,2009-12-12 12:02:54.000011,M019,ON,0,0#0#1#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#1
671,2009-12-12 12:25:00.000059,M004,ON,8,1#0#1#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1
672,2009-12-12 12:33:07.000025,M012,ON,5,1#0#1#0#0#0#1#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#1
673,2009-12-12 12:36:42.000070,M017,ON,9,1#0#1#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#1#1#1#0#0#0#0#0#0#0#0#0#0#0#1
674,2009-12-12 12:54:50.000074,M004,ON,8,1#0#1#0#0#0#0#1#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1
675,2009-12-12 13:27:00.000014,M008,ON,4,0#0#1#0#0#0#0#0#0#0#1#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#1
676,2009-12-12 13:44:52.000052,M012,ON,5,0#0#1#0#0#0#1#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0
677,2009-12-12 14:02:13.000054,M004,ON,8,0#0#1#0#0#0#0#1#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0
678,2009-12-12 14:18:34.000070,M017,ON,9,0#0#1#0#0#0#0#0#0#0#0#0#0#1#1#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0
679,2009-12-12 14:19:49.000020,M016,ON,5,0#0#1#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0
680,2009-12-12 15:03:31.000087,M004,ON,8,1#0#1#1#0#0#0#1#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1
681,2009-12-12 15:05:14.000029,M012,ON,5,0#0#1#1#0#0#1#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#1
682,2009-12-12 15:10:59.000043,M008,ON,4,0#0#1#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1
683,2009-12-12 15:18:48.000025,M016,ON,5,0#0#1#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#1
684,2009-12-12 15:26:33.000043,M004,ON,8,0#0#1#0#0#0#0#1#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0
685,2009-12-12 16:07:28.000086,M012,ON,5,1#0#1#0#0#0#1#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#1
686,2009-12-12 16:10:40.000088,M004,ON,8,1#0#1#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#1
687,2009-12-12 16:43:59.000042,M017,ON,9,0#0#1#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#1
688,2009-12-12 17:17:19.000050,M017,ON,9,1#0#1#0#0#0#0#0#0#0#0#0#0#1#1#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#1#0#1
689,2009-12-12 17:44:48.000008,M012,ON,5,0#0#1#0#0#0#1#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#1
690,2009-12-12 17:51:56.000091,M008,ON,4,1#0#1#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1
691,2009-12-12 18:26:26.000012,M016,ON,5,0#0#1#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#1
692,2009-12-12 18:37:25.000035,M004,ON,8,0#0#1#0#0#0#0#1#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1
693,2009-12-12 19:31:03.000062,M017,ON,9,0#0#1#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#1
694,2009-12-12 20:21:14.000058,M016,ON,5,1#0#1#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#1
695,2009-12-12 20:30:14.000010,M016,ON,5,0#0#1#0#0#0#0#0#0#0#0#0#1#0#1#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#1
696,2009-12-12 20:35:25.000087,M017,ON,9,0#0#1#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#1
697,2009-12-12 20:36:45.000024,M025,ON,10,0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0
698,2009-12-12 21:40:43.000077,M016,ON,5,0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0
699,2009-12-12 21:49:50.000029,M012,ON,5,0#0#1#0#0#0#1#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0
700,2009-12-12 21:51:16.000072,M025,ON,10,0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#1#0
701,2009-12-12 22:00:25.000098,M021,ON,2,0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#1#0
702,2009-12-12 22:32:05.000029,M025,ON,1,0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#1#0#0#0#1#0#0#0#0
703,2009-12-12 22:34:00.000060,M028,ON,2,0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0
704,2009-12-13 02:05:03.000014,M017,ON,9,0#0#1#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0
705,2009-12-13 02:19:27.000034,M021,ON,1,0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0
706,2009-12-13 04:49:17.000056,M017,ON,9,0#0#1#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0
707,2009-12-13 05:05:26.000006,M017,ON,1,0#0#1#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0
708,2009-12-13 06:00:34.000018,M028,ON,2,0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#1#0
709,2009-12-13 07:32:33.000086,M012,ON,5,0#0#1#0#0#0#1#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0
710,2009-12-13 07:43:00.000037,M023,ON,3,0#0#1#1#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0
711,2009-12-13 07:56:53.000041,M017,ON,9,0#0#1#1#0#0#0#0#0#0#0#0#0#0#1#0#0#0#1#1#1#0#0#0#0#0#0#0#0#0#0#0#1
712,2009-12-13 08:01:39.000091,M019,ON,0,0#0#1#1#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#1#0#1#0#0#0#0#0#0#0#0#0#1
713,2009-12-13 08:08:12.000080,M001,ON,7,0#0#1#1#1#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1
714,2009-12-13 08:26:05.000004,M002,ON,7,1#0#1#0#1#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#1
715,2009-12-13 09:35:29.000064,M012,ON,5,1#0#1#0#0#0#1#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#1
716,2009-12-13 10:15:52.000069,M019,ON,0,1#0#1#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#1#1#0#0#0#0#0#0#1#0#0#1
717,2009-12-13 10:15:58.000098,M025,ON,10,1#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#1
718,2009-12-13 10:17:34.000067,M001,ON,7,1#0#1#0#1#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1
719,2009-12-13 10:34:05.000003,M016,ON,5,1#0#1#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#1#0#0#1#0#0#0#0#0#0#0#0#0#1
720,2009-12-13 11:00:36.000081,M004,ON,8,1#0#1#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1
721,2009-12-13 11:54:45.000039,M008,ON,4,1#0#1#0#0#0#0#0#0#0#1#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1
722,2009-12-13 12:01:45.000028,M016,ON,5,0#0#1#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#1
723,2009-12-13 12:15:19.000008,M012,ON,5,0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0
724,2009-12-13 12:28:40.000035,M017,ON,9,0#0#1#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0
725,2009-12-13 12:40:46.000022,M001,ON,7,0#0#1#0#1#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0
726,2009-12-13 12:50:58.000004,M012,ON,5,0#0#1#0#0#0#1#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0
727,2009-12-13 13:20:48.000052,M004,ON,8,0#0#1#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#1
728,2009-12-13 13:42:40.000018,M023,ON,5,1#0#1#0#0#0#1#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#1#0#0#0#1#0#1
729,2009-12-13 13:50:52.000049,M004,ON,8,0#0#1#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#1
730,2009-12-13 13:57:26.000029,M012,ON,5,0#0#1#0#0#0#1#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#1
731,2009-12-13 14:11:43.000050,M012,ON,5,0#0#1#0#1#0#1#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#1
732,2009-12-13 14:13:59.000044,M004,ON,8,0#0#1#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0
733,2009-12-13 14:49:41.000081,M012,ON,5,0#0#1#0#0#0#1#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0
734,2009-12-13 14:54:45.000061,M017,ON,9,0#0#1#0#0#0#0#0#0#0#0#0#0#1#1#1#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0
735,2009-12-13 15:43:51.000058,M017,ON,9,0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#1
736,2009-12-13 15:47:07.000068,M025,ON,10,0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#0#0#0#1
737,2009-12-13 15:58:17.000002,M023,ON,5,0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#1#1#0#0#0#0#0#0#1#0#0#0#0#0#1
738,2009-12-13 16:27:25.000058,M004,ON,8,0#0#0#0#0#0#0#1#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0#0
